cve,severity,reward,bug_tracker_ids,bug_tracker_urls,description,reporter,report_date,release_published,release_post_url,fix_commit_urls,fix_cl_urls,fix_subjects
CVE-2026-6363,Medium,N/A,495751197,https://issues.chromium.org/issues/495751197,Type Confusion in V8,Google,2026-03-24,2026-04-15T10:45:00.000-07:00,https://chromereleases.googleblog.com/2026/04/stable-channel-update-for-desktop_15.html,https://chromium.googlesource.com/v8/v8/+/a068030f517914f1f3f444fcb76c24f64c3e8f24 | https://chromium.googlesource.com/v8/v8/+/e42018b89a0c65f7eedc5dc4bd2a2b4e737e1503,https://chromium-review.googlesource.com/c/v8/v8/+/7702700 | https://chromium-review.googlesource.com/c/v8/v8/+/7760002,[maglev] Use transitive IsEscaping check for inlined allocations | [M147] [maglev] Use transitive IsEscaping check for inlined allocations
CVE-2026-5861,High,$3000,486927780,https://issues.chromium.org/issues/486927780,Use after free in V8,5shain,2026-02-23,2026-04-07T14:27:00.000-07:00,https://chromereleases.googleblog.com/2026/04/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/912a425b2c81a03dbef9cb8f41d1e11c3fd4fb6d | https://chromium.googlesource.com/v8/v8/+/c62dafb744af4b26c5393915ccb3cccf7e7e4af5 | https://chromium.googlesource.com/v8/v8/+/ba0258ba96097bc799c61b145164ec343b56d37b,https://chromium-review.googlesource.com/c/v8/v8/+/7605102 | https://chromium-review.googlesource.com/c/v8/v8/+/7611687 | https://chromium-review.googlesource.com/c/v8/v8/+/7613210,"[inspector] Migrate InspectedContext and InjectedScript to cppgc | Revert ""[inspector] Migrate InspectedContext and InjectedScript to cppgc"" | [inspector] Use std::shared_ptr for InspectedContext"
CVE-2026-5862,High,TBD,470566252,https://issues.chromium.org/issues/470566252,Inappropriate implementation in V8,Google,2025-12-21,2026-04-07T14:27:00.000-07:00,https://chromereleases.googleblog.com/2026/04/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/a0570afad500d7882b2e4c5981ccb6cf00704df5 | https://chromium.googlesource.com/v8/v8/+/6181c2e090b3b7eeb542219fde7bcb7082d38b29,https://chromium-review.googlesource.com/c/v8/v8/+/7415271 | https://chromium-review.googlesource.com/c/v8/v8/+/7611690,[maglev] Fix deopt use counting for deopt scope data | [maglev] Add regression test
CVE-2026-5863,High,TBD,484527367,https://issues.chromium.org/issues/484527367,Inappropriate implementation in V8,Google,2026-02-14,2026-04-07T14:27:00.000-07:00,https://chromereleases.googleblog.com/2026/04/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/b54c7841e2cdb2c3a8c7c315daa41ca99ecd7329,https://chromium-review.googlesource.com/c/v8/v8/+/7593054,[*lev] Correctly update use counts for nested builtin continuations
CVE-2026-5865,High,TBD,491884710,https://issues.chromium.org/issues/491884710,Type Confusion in V8,Project WhatForLunch (@pjwhatforlunch),2026-03-12,2026-04-07T14:27:00.000-07:00,https://chromereleases.googleblog.com/2026/04/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/433b2912c5cb94ed0979c8284e96e4d08416b620 | https://chromium.googlesource.com/v8/v8/+/2d9ff4098967b4fa66fd6930923c045f61e06488,https://chromium-review.googlesource.com/c/v8/v8/+/7661984 | https://chromium-review.googlesource.com/c/v8/v8/+/7673820,[maglev] Avoid eliding Smi checks too aggressively | Merged: [maglev] Avoid eliding Smi checks too aggressively
CVE-2026-5871,High,TBD,495679730,https://issues.chromium.org/issues/495679730,Type Confusion in V8,Google,2026-03-24,2026-04-07T14:27:00.000-07:00,https://chromereleases.googleblog.com/2026/04/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/c1e78b455e3224e286914b5ac241fbea064cb51d,https://chromium-review.googlesource.com/c/v8/v8/+/7701796,[maglev] Account for phi smi type widening in BuildCheckHeapObject
CVE-2026-5873,High,TBD,496301615,https://issues.chromium.org/issues/496301615,Out of bounds read and write in V8,Google,2026-03-25,2026-04-07T14:27:00.000-07:00,https://chromereleases.googleblog.com/2026/04/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/522e74a35cf4e53c3708ea396c299bfbb29d8489 | https://chromium.googlesource.com/v8/v8/+/4ef5cc27aa50b4a7e3096bbbffaf5058a811a2a9 | https://chromium.googlesource.com/v8/v8/+/1d0f9af486bcf6db12f33ee6aeeb6d5e50342200 | https://chromium.googlesource.com/v8/v8/+/f297f82fea9600676ba07a94e25764c6ffbd2ad5 | https://chromium.googlesource.com/v8/v8/+/2a2b1a2791a145d151b7254836e646d940f82a81,https://chromium-review.googlesource.com/c/v8/v8/+/7702193 | https://chromium-review.googlesource.com/c/v8/v8/+/7705594 | https://chromium-review.googlesource.com/c/v8/v8/+/7715258 | https://chromium-review.googlesource.com/c/v8/v8/+/7715044 | https://chromium-review.googlesource.com/c/v8/v8/+/7725435,[arm64][compiler] Always emit truncation to word32 | [compiler][arm64] Reenable implicit truncation and force explicit zero-extension of load/store index | Merged: [compiler][arm64] Force explicit zero-extension of load index | Merged: [compiler][arm64] Force explicit zero-extension of load index | [M138-LTS][compiler][arm64] Force explicit zero-extension of load index
CVE-2026-5893,Medium,TBD,487768771,https://issues.chromium.org/issues/487768771,Race in V8,QYmag1c,2026-02-26,2026-04-07T14:27:00.000-07:00,https://chromereleases.googleblog.com/2026/04/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/02cd73dfc58dbe73054382c85f9f126af9ce597e,https://chromium-review.googlesource.com/c/v8/v8/+/7623620,[RAB/GSAB] Object.values: Handle a TA grown by a background thread gracefully
CVE-2026-5904,Low,TBD,483851888,https://issues.chromium.org/issues/483851888,Use after free in V8,Zhenpeng (Leo) Lin at depthfirst,2026-02-12,2026-04-07T14:27:00.000-07:00,https://chromereleases.googleblog.com/2026/04/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/dffe5526c94d41a7662ceafd60bf38db447156b0,https://chromium-review.googlesource.com/c/v8/v8/+/7581074,Guard against iterator invalidation when reporting console messages
CVE-2026-5279,High,TBD,490642836,https://issues.chromium.org/issues/490642836,Object corruption in V8,Hyeonjun Ahn (@_deayzl),2026-03-08,2026-03-31T12:31:00.000-07:00,https://chromereleases.googleblog.com/2026/03/stable-channel-update-for-desktop_31.html,https://chromium.googlesource.com/v8/v8/+/c29f676270548a5b042a7b203b7c61e2808f0f09 | https://chromium.googlesource.com/v8/v8/+/119e64dc342ef8a76dfff5d8bfc5864cef690a8a,https://chromium-review.googlesource.com/c/v8/v8/+/7666017 | https://chromium-review.googlesource.com/c/v8/v8/+/7668523,[parser] Fix stack overflow in the rewriter | [parser] Check scope consistency
CVE-2026-4447,High,TBD,486657483,https://issues.chromium.org/issues/486657483,Inappropriate implementation in V8,Erge,2026-02-23,2026-03-18T10:21:00.000-07:00,https://chromereleases.googleblog.com/2026/03/stable-channel-update-for-desktop_18.html,https://chromium.googlesource.com/v8/v8/+/473f72163411778d823846596837bf6ff5af5a5e | https://chromium.googlesource.com/v8/v8/+/bf136adcbb927aeec4548865c600d5498932e979,https://chromium-review.googlesource.com/c/v8/v8/+/7604253 | https://chromium-review.googlesource.com/c/v8/v8/+/7628795,[maglev] Preserve HeapObjectness during Phi untagging when required | [turbolev] Preserve NumberConversionMode in Int32ToNumber
CVE-2026-4450,High,TBD,487746373,https://issues.chromium.org/issues/487746373,Out of bounds write in V8,qymag1c,2026-02-26,2026-03-18T10:21:00.000-07:00,https://chromereleases.googleblog.com/2026/03/stable-channel-update-for-desktop_18.html,https://chromium.googlesource.com/v8/v8/+/a9509c5e815de90dcbbf6b03af50fc069fd87b8f | https://chromium.googlesource.com/v8/v8/+/e0a04a9af6f62651bb5d734b1a8705cc2b423220,https://chromium-review.googlesource.com/c/v8/v8/+/7623640 | https://chromium-review.googlesource.com/c/v8/v8/+/7652455,[RAB/GSAB] Object.keys: Handle a TA grown by a background thread gracefully | [M138-LTS][RAB/GSAB] Object.keys: Handle a TA grown by a background thread gracefully
CVE-2026-4457,High,TBD,488803413,https://issues.chromium.org/issues/488803413,Type Confusion in V8,Zhenpeng (Leo) Lin at depthfirst,2026-03-01,2026-03-18T10:21:00.000-07:00,https://chromereleases.googleblog.com/2026/03/stable-channel-update-for-desktop_18.html,https://chromium.googlesource.com/v8/v8/+/23ec84a323a2af8fcbbcdf37be3ea28a1c77f57b | https://chromium.googlesource.com/v8/v8/+/ef1b68767ce646e1721085423b1c357682c14ef9,https://chromium-review.googlesource.com/c/v8/v8/+/7623257 | https://chromium-review.googlesource.com/c/v8/v8/+/7655683,[turboshaft] Take use-count saturation into account in IsOnlyUserOf | [M138-LTS][turboshaft] Take use-count saturation into account in IsOnlyUserOf
CVE-2026-4461,High,TBD,490558172,https://issues.chromium.org/issues/490558172,Inappropriate implementation in V8,Google,2026-03-07,2026-03-18T10:21:00.000-07:00,https://chromereleases.googleblog.com/2026/03/stable-channel-update-for-desktop_18.html,https://chromium.googlesource.com/v8/v8/+/0fff08a529f436a8eedb8d1f1b4cc5bcee4bf670 | https://chromium.googlesource.com/v8/v8/+/4df942bba3ab76e2f074b333993ffdbe7e664016 | https://chromium.googlesource.com/v8/v8/+/81eedfbf1352a84a6e70719a0233865a480e5c33,https://chromium-review.googlesource.com/c/v8/v8/+/7653635 | https://chromium-review.googlesource.com/c/v8/v8/+/7653937 | https://chromium-review.googlesource.com/c/v8/v8/+/7661945,"[maglev] Stop eliding Smi checks because of CheckValueEqualsInt32 | Revert ""[maglev] Stop eliding Smi checks because of CheckValueEqualsInt32"" | Merged: Reland ""[maglev] Stop eliding Smi checks because of CheckValueEqualsInt32"""
CVE-2026-3910,High,N/A,491410818,https://issues.chromium.org/issues/491410818,Inappropriate implementation in V8,Google Threat Analysis Group,2026-03-10,2026-03-12T14:14:00.000-07:00,https://chromereleases.googleblog.com/2026/03/stable-channel-update-for-desktop_12.html,https://chromium.googlesource.com/v8/v8/+/7076ba135fab58910afe9bc8a828dfe1e40c4355 | https://chromium.googlesource.com/v8/v8/+/acf4c8ead045710baa3528efe7a261b1ba77edbb,https://chromium-review.googlesource.com/c/v8/v8/+/7653638 | https://chromium-review.googlesource.com/c/v8/v8/+/7673817,[maglev] disable Phi untagging | [fuzzers] Fuzz --no-maglev-loop-peeling with 10%
CVE-2026-3926,Medium,$7000,478659010,https://issues.chromium.org/issues/478659010,Out of bounds read in V8,qymag1c,2026-01-26,2026-03-10T11:44:00.000-07:00,https://chromereleases.googleblog.com/2026/03/stable-channel-update-for-desktop_10.html,https://chromium.googlesource.com/v8/v8/+/134c3696cd53593d7a668bf3cc88a06a1750c67d,https://chromium-review.googlesource.com/c/v8/v8/+/7520539,Fix RegExp.escape byte check
CVE-2026-3543,High,TBD,485267831,https://issues.chromium.org/issues/485267831,Inappropriate implementation in V8,qymag1c,2026-02-18,2026-03-03T11:07:00.000-08:00,https://chromereleases.googleblog.com/2026/03/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/b07860d0159521ebeaa4361700fe1cdae4818149,https://chromium-review.googlesource.com/c/v8/v8/+/7594973,[parser] Make sure AST visitors handle stack overflow
CVE-2026-2649,High,TBD,481074858,https://issues.chromium.org/issues/481074858,Integer overflow in V8,JunYoung Park(@candymate) of KAIST Hacking Lab,2026-02-03,2026-02-18T13:13:00.000-08:00,https://chromereleases.googleblog.com/2026/02/stable-channel-update-for-desktop_18.html,https://chromium.googlesource.com/v8/v8/+/04d57e1a869ae90d812cc66eb5946b42069558e8 | https://chromium.googlesource.com/v8/v8/+/197563d9f2a2e8870b265fe4e67cbf10fa8d7f55 | https://chromium.googlesource.com/v8/v8/+/05656ecfc7af9746c168fa77872870d620c6e0ee | https://chromium.googlesource.com/v8/v8/+/25613a3e9b8240326004e2c2f08954237eed21dc | https://chromium.googlesource.com/v8/v8/+/e60c703d8b53c3681514a60b9f7a6e9c98d35a59,https://chromium-review.googlesource.com/c/v8/v8/+/7545364 | https://chromium-review.googlesource.com/c/v8/v8/+/7560811 | https://chromium-review.googlesource.com/c/v8/v8/+/7560153 | https://chromium-review.googlesource.com/c/v8/v8/+/7572506 | https://chromium-review.googlesource.com/c/v8/v8/+/7563210,[wasm][turboshaft] CHECK that Phi does not have too many inputs | [wasm][turboshaft] CHECK that Phi does not have too many inputs | [wasm][turboshaft] CHECK that Phi does not have too many inputs | Hit CHECK before DCHECK when limiting Phi inputs | [M138-LTS][wasm][turboshaft] CHECK that Phi does not have too many inputs
CVE-2026-1862,High,TBD,479726070,https://issues.chromium.org/issues/479726070,Type Confusion in V8,Chaoyuan Peng (@ret2happy),2026-01-29,2026-02-03T12:43:00.000-08:00,https://chromereleases.googleblog.com/2026/02/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/4508b5dfb26e86f975fc57cf04350d67071fe98e | https://chromium.googlesource.com/v8/v8/+/11a55a4424043c3fd154f72fe580c0a748d7b93c,https://chromium-review.googlesource.com/c/v8/v8/+/7534881 | https://chromium-review.googlesource.com/c/v8/v8/+/7535117,[maglev] Module variables can be the hole | [test] Variable module hole check
CVE-2026-1220,High,TBD,473851441,https://issues.chromium.org/issues/473851441,Race in V8,@p1nky4745,2026-01-07,2026-01-20T14:15:00.000-08:00,https://chromereleases.googleblog.com/2026/01/stable-channel-update-for-desktop_20.html,https://chromium.googlesource.com/v8/v8/+/e7f117bdb2fb4acbe619cf26aae2e011bf7f0e25 | https://chromium.googlesource.com/v8/v8/+/bc4b7082c84c51dada2c62b596a061172d9fd825,https://chromium-review.googlesource.com/c/v8/v8/+/7450862 | https://chromium-review.googlesource.com/c/v8/v8/+/7488490,[map] Fix publishing of integrity-level transitions | [M138-LTS][map] Fix publishing of integrity-level transitions
CVE-2026-0899,High,$8000,458914193,https://issues.chromium.org/issues/458914193,Out of bounds memory access in V8,@p1nky4745,2025-11-08,2026-01-13T13:47:00.000-08:00,https://chromereleases.googleblog.com/2026/01/stable-channel-update-for-desktop_13.html,https://chromium.googlesource.com/v8/v8/+/978f2b8a73fdc1c6d17fa5966dee81393e2f1533,https://chromium-review.googlesource.com/c/v8/v8/+/7203465,Fix class member initializer reparsing logic
CVE-2026-0900,High,TBD,465730465,https://issues.chromium.org/issues/465730465,Inappropriate implementation in V8,Google,2025-12-03,2026-01-13T13:47:00.000-08:00,https://chromereleases.googleblog.com/2026/01/stable-channel-update-for-desktop_13.html,https://chromium.googlesource.com/v8/v8/+/5a96a3530f02f495eb17e5effa877aade940e8a2 | https://chromium.googlesource.com/v8/v8/+/d150168ad59e87dfbc138149ff5a106cb3773e92,https://chromium-review.googlesource.com/c/v8/v8/+/7223977 | https://chromium-review.googlesource.com/c/v8/v8/+/7228747,[maglev] Exception phis can be the hole | [M144] [maglev] Exception phis can be the hole
CVE-2026-0902,Medium,$4000,469143679,https://issues.chromium.org/issues/469143679,Inappropriate implementation in V8,303f06e3,2025-12-16,2026-01-13T13:47:00.000-08:00,https://chromereleases.googleblog.com/2026/01/stable-channel-update-for-desktop_13.html,https://chromium.googlesource.com/v8/v8/+/c30fe0dc4475926fd74ca20a9bfc510a658bc0e5 | https://chromium.googlesource.com/v8/v8/+/f29abbb8e02530af79f053fdbf7b61c00dab00bf,https://chromium-review.googlesource.com/c/v8/v8/+/7274717 | https://chromium-review.googlesource.com/c/v8/v8/+/7488491,[json] Parser: Ensure descriptor array access is in bounds | [M138-LTS][json] Parser: Ensure descriptor array access is in bounds
CVE-2025-14766,High,TBD,466786677,https://issues.chromium.org/issues/466786677,Out of bounds read and write in V8,Shaheen Fazim,2025-12-08,2025-12-16T11:42:00.000-08:00,https://chromereleases.googleblog.com/2025/12/stable-channel-update-for-desktop_16.html,https://chromium.googlesource.com/v8/v8/+/e0052e7af9c98557d2e65431a9c070c7469c7b06,https://chromium-review.googlesource.com/c/v8/v8/+/7241729,[maglev][arm64] Ensure we zero-extend in Int32Multiply
CVE-2025-13630,High,$11000,456547591,https://issues.chromium.org/issues/456547591,Type Confusion in V8,Shreyas Penkar (@streypaws),2025-10-31,2025-12-02T10:39:00.000-08:00,https://chromereleases.googleblog.com/2025/12/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/00348ef5c3c11842465ca11e7e39706dbe91ed86,https://chromium-review.googlesource.com/c/v8/v8/+/7106059,[maglev] Fix a bug in reducing Array.p.slice
CVE-2025-13223,High,N/A,460017370,https://issues.chromium.org/issues/460017370,Type Confusion in V8,Google Threat Analysis Group,2025-11-12,2025-11-17T13:00:00.000-08:00,https://chromereleases.googleblog.com/2025/11/stable-channel-update-for-desktop_17.html,https://chromium.googlesource.com/v8/v8/+/4cf9311810b0561ee8b532a694526c7904e18367 | https://chromium.googlesource.com/v8/v8/+/8e52b6ea5d1b6407e93f6f997f9313cf9ab00379 | https://chromium.googlesource.com/v8/v8/+/6adba1f7e408c8c01d5d57032623fef271d7bac7,https://chromium-review.googlesource.com/c/v8/v8/+/7146166 | https://chromium-review.googlesource.com/c/v8/v8/+/7146566 | https://chromium-review.googlesource.com/c/v8/v8/+/7151639,[compiler] Preserve field repr in property array extension | [Canary] [compiler] Preserve field repr in property array extension | [M138-LTS][compiler] Preserve field repr in property array extension
CVE-2025-13224,High,N/A,450328966,https://issues.chromium.org/issues/450328966,Type Confusion in V8,Google Big Sleep,2025-10-09,2025-11-17T13:00:00.000-08:00,https://chromereleases.googleblog.com/2025/11/stable-channel-update-for-desktop_17.html,https://chromium.googlesource.com/v8/v8/+/62af07e96173fb03b504f60b01e67d9f2dda695b | https://chromium.googlesource.com/v8/v8/+/822054b92f4c9e768356fc73dadb4a7b82d8c11b,https://chromium-review.googlesource.com/c/v8/v8/+/7036691 | https://chromium-review.googlesource.com/c/v8/v8/+/7141698,[ic] Cleanup AccessorAssembler::CallGetterIfAccessor() | [M138-LTS][ic] Cleanup AccessorAssembler::CallGetterIfAccessor()
CVE-2025-13042,High,TBD,457351015,https://issues.chromium.org/issues/457351015,Inappropriate implementation in V8,303f06e3,2025-11-03,2025-11-11T10:45:00.000-08:00,https://chromereleases.googleblog.com/2025/11/stable-channel-update-for-desktop_11.html,https://chromium.googlesource.com/v8/v8/+/7ef5ae531a9e79a084b5f0bebd5496d5d481e0ea | https://chromium.googlesource.com/v8/v8/+/ddc4473ba62a0c14777e1d911f91cce285029adb,https://chromium-review.googlesource.com/c/v8/v8/+/7119379 | https://chromium-review.googlesource.com/c/v8/v8/+/7176667,[maglev] Fix left over register allocations from regalloc | [M138-LTS][maglev] Fix left over register allocations from regalloc
CVE-2025-12727,High,TBD,454485895,https://issues.chromium.org/issues/454485895,Inappropriate implementation in V8,303f06e3,2025-10-23,2025-11-05T12:43:00.000-08:00,https://chromereleases.googleblog.com/2025/11/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/b19529cce414aa9dd38d70d52a97228a9b432c7a | https://chromium.googlesource.com/v8/v8/+/0979aa4a64b468789c7b69a34c60b2f7b5cb8d8f | https://chromium.googlesource.com/v8/v8/+/af7644b2de8ca3ccc4069b637b550d076caf4b38,https://chromium-review.googlesource.com/c/v8/v8/+/7079806 | https://chromium-review.googlesource.com/c/v8/v8/+/7079813 | https://chromium-review.googlesource.com/c/v8/v8/+/7100539,[maglev] Ensure smi canonicalization after Array ctor speculation | Merged: [maglev] Ensure smi canonicalization after Array ctor speculation | [maglev] Let HoleyFloat64ToTagged canonicalize smis by default
CVE-2025-12428,High,$50000,447613211,https://issues.chromium.org/issues/447613211,Type Confusion in V8,Man Yue Mo of GitHub Security Lab,2025-09-26,2025-10-28T14:42:00.000-07:00,https://chromereleases.googleblog.com/2025/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/55496daf90227fb93311c535922f4b2142eeb72c,https://chromium-review.googlesource.com/c/v8/v8/+/7003558,[wasm-custom-desc] Fix prototype validity cells
CVE-2025-12429,High,$50000,450618029,https://issues.chromium.org/issues/450618029,Inappropriate implementation in V8,Aorui Zhang,2025-10-10,2025-10-28T14:42:00.000-07:00,https://chromereleases.googleblog.com/2025/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/1f5fbf68240881514b88112d13c146facdb60244,https://chromium-review.googlesource.com/c/v8/v8/+/7030683,[interpreter] Merge hole elision info on continue
CVE-2025-12432,High,N/A,439522866,https://issues.chromium.org/issues/439522866,Race in V8,Google Big Sleep,2025-08-18,2025-10-28T14:42:00.000-07:00,https://chromereleases.googleblog.com/2025/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/3bbb4dcb340460be8ff9afe51290cfe94d7188ff,https://chromium-review.googlesource.com/c/v8/v8/+/6918956,[rab/gsab] Handle GSABs growing during sorting gracefully
CVE-2025-12433,High,N/A,449760249,https://issues.chromium.org/issues/449760249,Inappropriate implementation in V8,Google Big Sleep,2025-10-07,2025-10-28T14:42:00.000-07:00,https://chromereleases.googleblog.com/2025/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/b371b4f8ba073fb5c054273e8909bee5de574b35,https://chromium-review.googlesource.com/c/v8/v8/+/7026071,[interpreter] Merge hole elision info on break
CVE-2025-12036,High,N/A,452296415,https://issues.chromium.org/issues/452296415,Inappropriate implementation in V8,Google Big Sleep,2025-10-15,2025-10-28T14:42:00.000-07:00,https://chromereleases.googleblog.com/2025/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/50eba5e6c269c71d6e0e758b84fafe8d5c37d210 | https://chromium.googlesource.com/v8/v8/+/472c23c5dbb6b7bd08c328436d0adbdc1664312e,https://chromium-review.googlesource.com/c/v8/v8/+/7048404 | https://chromium-review.googlesource.com/c/v8/v8/+/7077055,[json] Parser: Early return if Expect() fails | [M138-LTS][json] Parser: Early return if Expect() fails
CVE-2025-12441,Medium,N/A,444049512,https://issues.chromium.org/issues/444049512,Out of bounds read in V8,Google Big Sleep,2025-09-10,2025-10-28T14:42:00.000-07:00,https://chromereleases.googleblog.com/2025/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/89ab7b1efb333b85f5669b10659b8b4abf14bb9b,https://chromium-review.googlesource.com/c/v8/v8/+/6939347,[compiler] Avoid overflow in Load>>32 ISEL optimization
CVE-2025-13226,High,$55000,446113732,https://issues.chromium.org/issues/446113732,Type Confusion in V8,Seunghyun Lee (@0x10n),2025-09-19,2025-10-28T14:42:00.000-07:00,https://chromereleases.googleblog.com/2025/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/48c3551179299151b044b2c161566465497c0407,https://chromium-review.googlesource.com/c/v8/v8/+/6973586,[wasm-custom-desc] Fix subtyping
CVE-2025-13227,High,$55000,446122633,https://issues.chromium.org/issues/446122633,Type Confusion in V8,Seunghyun Lee (@0x10n),2025-09-19,2025-10-28T14:42:00.000-07:00,https://chromereleases.googleblog.com/2025/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/48c3551179299151b044b2c161566465497c0407 | https://chromium.googlesource.com/v8/v8/+/bc7d9e039115f99638df28bb4a1d330090cb1f8d,https://chromium-review.googlesource.com/c/v8/v8/+/6973586 | https://chromium-review.googlesource.com/c/v8/v8/+/7252949,[wasm-custom-desc] Fix subtyping | [wasm-custom-desc][test] Add regression tests
CVE-2025-13228,High,$55000,446124893,https://issues.chromium.org/issues/446124893,Type Confusion in V8,Seunghyun Lee (@0x10n),2025-09-19,2025-10-28T14:42:00.000-07:00,https://chromereleases.googleblog.com/2025/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/48c3551179299151b044b2c161566465497c0407 | https://chromium.googlesource.com/v8/v8/+/bc7d9e039115f99638df28bb4a1d330090cb1f8d,https://chromium-review.googlesource.com/c/v8/v8/+/6973586 | https://chromium-review.googlesource.com/c/v8/v8/+/7252949,[wasm-custom-desc] Fix subtyping | [wasm-custom-desc][test] Add regression tests
CVE-2025-13229,High,$55000,446113731,https://issues.chromium.org/issues/446113731,Type Confusion in V8,Seunghyun Lee (@0x10n),2025-09-19,2025-10-28T14:42:00.000-07:00,https://chromereleases.googleblog.com/2025/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/48c3551179299151b044b2c161566465497c0407,https://chromium-review.googlesource.com/c/v8/v8/+/6973586,[wasm-custom-desc] Fix subtyping
CVE-2025-13230,High,$55000,446124892,https://issues.chromium.org/issues/446124892,Type Confusion in V8,Seunghyun Lee (@0x10n),2025-09-19,2025-10-28T14:42:00.000-07:00,https://chromereleases.googleblog.com/2025/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/48c3551179299151b044b2c161566465497c0407 | https://chromium.googlesource.com/v8/v8/+/bc7d9e039115f99638df28bb4a1d330090cb1f8d,https://chromium-review.googlesource.com/c/v8/v8/+/6973586 | https://chromium-review.googlesource.com/c/v8/v8/+/7252949,[wasm-custom-desc] Fix subtyping | [wasm-custom-desc][test] Add regression tests
CVE-2025-11215,Medium,N/A,439758498,https://issues.chromium.org/issues/439758498,Off by one error in V8,Google Big Sleep,2025-08-19,2025-09-30T13:35:00.000-07:00,https://chromereleases.googleblog.com/2025/09/stable-channel-update-for-desktop_30.html,https://chromium.googlesource.com/v8/v8/+/5666bca708c0a2f888b78e34281b00ed20356cb2,https://chromium-review.googlesource.com/c/v8/v8/+/6871496,[regexp] Fix OOB read in RegExpMatchGlobalAtom_OneCharPattern
CVE-2025-11219,Low,N/A,439772737,https://issues.chromium.org/issues/439772737,Use after free in V8,Google Big Sleep,2025-08-19,2025-09-30T13:35:00.000-07:00,https://chromereleases.googleblog.com/2025/09/stable-channel-update-for-desktop_30.html,https://chromium.googlesource.com/v8/v8/+/4293cb47afcbb1575f51e1cbd63c7cf8f21f85ff,https://chromium-review.googlesource.com/c/v8/v8/+/6865998,[wasm] WA.validate(): always copy the wire bytes
CVE-2025-10890,High,TBD,430336833,https://issues.chromium.org/issues/430336833,Side-channel information leakage in V8,Mate Marjanović (SharpEdged),2025-07-09,2025-09-23T12:52:00.000-07:00,https://chromereleases.googleblog.com/2025/09/stable-channel-update-for-desktop_23.html,https://chromium.googlesource.com/chromium/src/+/5dce1815e20eeda684ff15dac7767c2e67d39cc2 | https://chromium.googlesource.com/chromium/src/+/dbc005390a0dbe9044348b2c69bcfab1ac21c8a0 | https://chromium.googlesource.com/chromium/src/+/f9d894f1cc0b9e09b962cda147f9610c54209493 | https://chromium.googlesource.com/chromium/src/+/9b39eef5f01b9c244e5f020ad9e93cd4f9c35599 | https://chromium.googlesource.com/chromium/src/+/b679beeacbc0db5d2b8d9f946f3a54777e44ab9f | https://chromium.googlesource.com/chromium/src/+/b484dd779733b13464ac59b692950504583fcf6a,https://chromium-review.googlesource.com/c/chromium/src/+/6787964 | https://chromium-review.googlesource.com/c/chromium/src/+/6862301 | https://chromium-review.googlesource.com/c/chromium/src/+/6961636 | https://chromium-review.googlesource.com/c/chromium/src/+/7001453 | https://chromium-review.googlesource.com/c/chromium/src/+/7007083 | https://chromium-review.googlesource.com/c/chromium/src/+/7014630,"Mask deserialization time of cross-origin messages from unchecked origins | Set status of MaskDeserializationTimeForCrossOriginMessages to stable | [m140] Set status of MaskDeserializationTimeForCrossOriginMessages to stable | Only defer to slow deserialization for messages beyond certain size. | Revert ""Only defer to slow deserialization for messages beyond certain size."" | Reland ""Only defer to slow deserialization for messages beyond certain size."""
